case_id,stateofcase,court_rules,ruling,judge,dept_num,litigating_attny,max(emp_ssn),client_ssn,
694332,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Harcourt Inott,4805-104,284-26-7916,303-94-6478,549-96-0554,The case is about a man who was refuse-able food by the city of Seattle. The man had broken the city's policy on closed-off areas near schools and was told he would have to leave if he did
695509,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Rozalin Delatour,2423-122,111-12-2834,258-70-5396,791-55-5296,The plaintiff in the case is a convenience store owner who was sued for $1 million. The store was found to be in violation of Seattle’s Liquor Code and he was attempting to enforce the code. He was successful in that way but the government aligned itself with his opponents. This caused him financial losses as a result
697994,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Tabbie Rattry,3571-114,546-61-2251,891-68-1137,497-68-9505,The plaintiffs in this case are a group of amusement park workers who were laid off in 2006 after 10 years of service. They argue that their job was done by another companyventure capitalists when they were given a job opportunity only to be told by the company that they were no longer needed. They are also entitled to damages for lost wages experience and revenue.
699121,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Vance Yendle,2939-100,856-13-9614,801-27-8471,415-09-0404,The plaintiffs in this civil case are a group of tourist businesses who were sued for damages after they experienced problems with their business dealings with the city of Seattle. The city was based in a state government and was looking to get money from tourism businesses in order to improve the relationship between the two. The plaintiffs were represented by an attorney who had worked for the state government
699176,in_court,https://www.courts.wa.gov/court_rules/,guilty,Carolus Knill,0600-112,569-78-6620,224-34-6872,797-85-1248,The defendant in this case is a company that makes electric vehicles. The company was seeking to continue making their vehicles despite knowing that they would not be registered in the state of Washington. The company had been convicted of fraudulent registration of electric vehicles in other states and knew that they would not be registered in Washington
700120,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Eveline Furmonger,7922-124,597-95-0415,816-67-9264,158-58-4198,The plaintiff in the case is a business owner who believes she was unfairly treated by her job. The case is about to go to trial and the plaintiff hopes to win
701120,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Lucine Calley,3360-118,488-08-2600,488-08-2600,307-58-9859,The case is about a group of people who complaining about being contractually bound by a job deal they had with a company. The company was overpaid by the government and the people who had the job with the company were awarded the same pay and benefits as those who did not have the job with the company. However the people who had the job with the company were given less work time and were told that they could only request work from employees who were already employed at the company. The people who had the job with the company were also given a sham disability policy.
701329,in_court,https://www.courts.wa.gov/court_rules/,guilty,Kristina Pendlebery,2021-124,646-02-6477,792-55-1607,780-36-7956,The plaintiff in this case is a business owner who wasagaioned in 2000. She is currently the president of the business and it was located within her property for over 10 years. The business has been struggling to make ends meet and she has been trying to get her property from the state to the city through court filing but all attempts have been in vain. She has also been trying to get her property from the stateless person who owned it to the company that operated it. To date she has had no success in reaching an agreement with either party. She has also been trying to get her property from the state against
701414,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Adina Strutton,6401-112,129-75-5405,512-36-8280,479-78-6573,The plaintiff in the case is a group of people who are known as the “Unauthorized wearing of Approved Manufacturer’s Product Club” (the “Club”). The Club is a group of people who wear products from the approved manufacturer’s product club and are then suspected of being ineligible to possess or consume the products
701553,in_court,https://www.courts.wa.gov/court_rules/,guilty,Laura Essam,2939-104,258-21-1460,737-42-2809,394-78-9949,The plaintiff in this civil case is a business owner who was fired from her job. She Kirks for trying to speak with the company’s management about her situation. The company's management decided that she was not meeting their expectations and fire her
701818,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Max Everal,8757-122,310-70-5486,310-70-5486,620-19-8789,The plaintiff in the case is a group of trees located in the middle of a city park. The trees are being resisting to be removed because they feel that they are safe. The group has been resistance to the removal of the trees for years but their resistance has become more difficult to manage and protect since 2014
702106,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Georgianna Danslow,2423-116,763-09-1615,284-39-2398,173-77-6444,The plaintiff in this case is a business owner who argues that the defendants violated his freedom of speech and press rights by using their power to restrict his access to life's goods and services.
702397,in_court,https://www.courts.wa.gov/court_rules/,guilty,Skyler Lacrouts,7692-120,463-94-3472,230-68-6805,832-17-4689,The plaintiff in this case is a individual who was born in Japan and has lived in the United States for most of her life. She is vowing to bring a claim against the defendant in a contract that she believes unlawfully deducted from her income for years
703206,resolved,https://www.courts.wa.gov/court_rules/,guilty,Janice McConigal,7922-124,289-17-0347,194-07-2715,520-66-1111,The case is about a man who was contesting a parking permit that had been issued to him by the city. The man claimed that he was overdue on a parking order and had not been available to attend his regularly scheduled meetings since the order was Serve
